From Date;To Date;Station;PM2.5;NO;NO2;NOx;CO;Ozone;RF;RF;RF;RF;TOT-RF;
09-05-2018 00:00;10-05-2018 00:00;vikas_sadan;96.01;8.86;21.12;16.01;0;2.22;0;0;0;0;0.4;
10-05-2018 00:00;11-05-2018 00:00;vikas_sadan;105.45;9.07;21.97;16.64;0;0;0;0;0;0;0;
11-05-2018 00:00;12-05-2018 00:00;vikas_sadan;157.47;8.47;22.24;16.29;0;0;0;0;0;0;0;
12-05-2018 00:00;13-05-2018 00:00;vikas_sadan;188.69;8.59;23.14;16.84;0;2.26;0;0;0;0;0;
13-05-2018 00:00;14-05-2018 00:00;vikas_sadan;149.84;8.14;23.91;16.88;0;0;0.08;0.08;0.08;0.08;8;
14-05-2018 00:00;15-05-2018 00:00;vikas_sadan;73.59;8.56;25.74;18.21;0;0;0;0;0;0;0;
15-05-2018 00:00;16-05-2018 00:00;vikas_sadan;96.94;8.4;25.97;18.2;0;0;0;0;0;0;0;
16-05-2018 00:00;17-05-2018 00:00;vikas_sadan;173.75;8.9;26.28;18.76;0;0;0;0;0;0;0;
17-05-2018 00:00;18-05-2018 00:00;vikas_sadan;181.5;12.3;30.56;22.33;0;0;0;0;0;0;0;
18-05-2018 00:00;19-05-2018 00:00;vikas_sadan;115.84;14.07;30.43;22.96;0;0;0;0;0;0;0;
19-05-2018 00:00;20-05-2018 00:00;vikas_sadan;145.89;11.61;30.15;20.98;0;0;0;0;0;0;0;
20-05-2018 00:00;21-05-2018 00:00;vikas_sadan;106.58;11.65;30.04;21.05;0;0;0;0;0;0;0;
21-05-2018 00:00;22-05-2018 00:00;vikas_sadan;110.83;8.78;27.38;19.2;0;0;0;0;0;0;0;
22-05-2018 00:00;23-05-2018 00:00;vikas_sadan;128.42;8.85;27.26;19.19;0;0;0;0;0;0;0;
23-05-2018 00:00;24-05-2018 00:00;vikas_sadan;168.8;8.61;27.36;19.1;0;26.95;0;0;0;0;0;
24-05-2018 00:00;25-05-2018 00:00;vikas_sadan;131.44;8.82;27.36;19.26;0.08;0;0;0;0;0;0;
25-05-2018 00:00;26-05-2018 00:00;vikas_sadan;137.93;8.61;27.34;19.09;0.11;0;0;0;0;0;0;
26-05-2018 00:00;27-05-2018 00:00;vikas_sadan;132.63;8.45;27.48;19.02;0.13;0;0;0;0;0;0;
27-05-2018 00:00;28-05-2018 00:00;vikas_sadan;181.45;8.45;27.48;19.08;0.04;0;0;0;0;0;0;
28-05-2018 00:00;29-05-2018 00:00;vikas_sadan;149.72;8.54;27.48;19.1;0.12;46.48;0;0;0;0;0;
29-05-2018 00:00;30-05-2018 00:00;vikas_sadan;152.88;8.78;27.41;19.26;0.11;48.54;0;0;0;0;0;
30-05-2018 00:00;31-05-2018 00:00;vikas_sadan;133.96;8.63;27.68;19.27;0.09;44.97;0;0;0;0;0;
31-05-2018 00:00;01-06-2018 00:00;vikas_sadan;106.92;8.51;27.8;19.24;0.08;33.85;0;0;0;0;0;
01-06-2018 00:00;02-06-2018 00:00;vikas_sadan;146.8;8.72;27.69;19.36;0.11;53.29;0;0;0;0;0;
02-06-2018 00:00;03-06-2018 00:00;vikas_sadan;87.04;8.51;27.86;19.27;0.09;64.35;0;0;0;0;0;
03-06-2018 00:00;04-06-2018 00:00;vikas_sadan;64.47;8.54;27.93;19.33;0.1;60.21;0;0;0;0;0;
04-06-2018 00:00;05-06-2018 00:00;vikas_sadan;89.28;8.23;26.13;18.87;0.07;56.89;0;0;0;0;0;
05-06-2018 00:00;06-06-2018 00:00;vikas_sadan;67.95;6.91;22.34;17.47;0.09;51.77;0;0;0;0;0;
06-06-2018 00:00;07-06-2018 00:00;vikas_sadan;69.81;6.81;22.35;17.38;0.06;37.48;0;0;0;0;0.4;
07-06-2018 00:00;08-06-2018 00:00;vikas_sadan;68.16;6.83;22.39;17.43;0.08;46.72;0;0;0;0;0;
08-06-2018 00:00;09-06-2018 00:00;vikas_sadan;89.07;6.82;22.46;17.46;0.1;47.8;0;0;0;0;0;
09-06-2018 00:00;10-06-2018 00:00;vikas_sadan;92.51;7.26;23.46;19.69;0.11;30.58;0.32;0.32;0.32;0.32;30.2;
10-06-2018 00:00;11-06-2018 00:00;vikas_sadan;53.07;7.77;25.34;23.49;0.09;25.78;0;0;0;0;0;
11-06-2018 00:00;12-06-2018 00:00;vikas_sadan;87.85;7.69;23.92;22.96;0.07;36.13;0;0;0;0;0;
12-06-2018 00:00;13-06-2018 00:00;vikas_sadan;268.84;10.02;25.54;24.21;0.08;23.46;0;0;0;0;0;
13-06-2018 00:00;14-06-2018 00:00;vikas_sadan;568.43;11.63;28.12;25.5;0.04;20.87;0;0;0;0;0;
14-06-2018 00:00;15-06-2018 00:00;vikas_sadan;455.56;11.47;27.63;25.12;0.05;24.6;0;0;0;0;0;
15-06-2018 00:00;16-06-2018 00:00;vikas_sadan;361.69;12.82;27.04;26.1;0.3;25.63;0;0;0;0;0;
16-06-2018 00:00;17-06-2018 00:00;vikas_sadan;233.04;13.37;27;27.54;0.13;23.22;0;0;0;0;0;
17-06-2018 00:00;18-06-2018 00:00;vikas_sadan;214.53;12.54;24.31;27.54;0.76;32.81;0;0;0;0;0;
18-06-2018 00:00;19-06-2018 00:00;vikas_sadan;140.59;11.07;23.45;26.94;1.16;39.51;0;0;0;0;0;
19-06-2018 00:00;20-06-2018 00:00;vikas_sadan;123.43;10.62;22.31;26.55;1.07;46.31;0;0;0;0;0;
20-06-2018 00:00;21-06-2018 00:00;vikas_sadan;174.22;10.55;21.51;26.08;1.37;44.18;0;0;0;0;0;
21-06-2018 00:00;22-06-2018 00:00;vikas_sadan;235.74;9.61;21.61;24.64;1.46;64.15;0;0;0;0;0;
22-06-2018 00:00;23-06-2018 00:00;vikas_sadan;151.51;8.62;19.48;21.49;1.58;59.43;0;0;0;0;0;
23-06-2018 00:00;24-06-2018 00:00;vikas_sadan;170.93;8.45;20.11;21.67;1.71;55.62;0;0;0;0;0;
24-06-2018 00:00;25-06-2018 00:00;vikas_sadan;83.66;8.54;21.94;22.7;0.69;41.57;0;0;0;0;0;
25-06-2018 00:00;26-06-2018 00:00;vikas_sadan;120.83;8.75;21.87;22.82;0.81;29.33;0;0;0;0;0;
26-06-2018 00:00;27-06-2018 00:00;vikas_sadan;73.95;8.66;21.93;22.81;0.77;20.73;0;0;0;0;0;
27-06-2018 00:00;28-06-2018 00:00;vikas_sadan;45.96;8.39;19.64;21.38;0.92;44.23;0.32;0.32;0.32;0.32;30;
28-06-2018 00:00;29-06-2018 00:00;vikas_sadan;60.25;8.57;20.77;22.12;2;25.95;0.15;0.15;0.15;0.15;13.8;
29-06-2018 00:00;30-06-2018 00:00;vikas_sadan;40.84;8.45;21.71;22.51;1.11;21.16;0.09;0.09;0.09;0.09;8.4;
30-06-2018 00:00;01-07-2018 00:00;vikas_sadan;37.54;8.56;21.61;22.56;0.81;20.88;0;0;0;0;0.2;
01-07-2018 00:00;02-07-2018 00:00;vikas_sadan;37.31;8.49;21.4;22.38;0.93;25.06;0;0;0;0;0;
02-07-2018 00:00;03-07-2018 00:00;vikas_sadan;43.96;8.59;21.44;22.48;1.11;22.75;0.07;0.07;0.07;0.07;7.2;
03-07-2018 00:00;04-07-2018 00:00;vikas_sadan;48.47;8.6;21.68;22.62;0.9;29.55;0;0;0;0;0.2;
04-07-2018 00:00;05-07-2018 00:00;vikas_sadan;54.74;8.74;21.4;22.58;0.64;29.78;0;0;0;0;0.2;
05-07-2018 00:00;06-07-2018 00:00;vikas_sadan;61;8.51;21.39;22.4;0.6;25.87;0;0;0;0;0;
06-07-2018 00:00;07-07-2018 00:00;vikas_sadan;70.37;8.42;21.69;22.48;0.62;34.37;0;0;0;0;0;
07-07-2018 00:00;08-07-2018 00:00;vikas_sadan;67.8;8.7;21.23;22.46;0.76;42.96;0;0;0;0;0;
08-07-2018 00:00;09-07-2018 00:00;vikas_sadan;78.08;8.44;21.09;22.19;0.73;42.1;0;0;0;0;0;
09-07-2018 00:00;10-07-2018 00:00;vikas_sadan;111.54;8.41;21.3;22.26;0.86;35.11;0;0;0;0;0;
10-07-2018 00:00;11-07-2018 00:00;vikas_sadan;58.23;8.51;21.42;22.4;0.83;29.98;0;0;0;0;0;
11-07-2018 00:00;12-07-2018 00:00;vikas_sadan;58.99;8.61;21.15;22.35;0.78;27.46;0;0;0;0;0;
12-07-2018 00:00;13-07-2018 00:00;vikas_sadan;69.8;8.59;23.43;22.53;0.47;28.67;0.33;0.33;0.33;0.33;31;
13-07-2018 00:00;14-07-2018 00:00;vikas_sadan;41.32;8.56;25.73;22.61;0.44;21.94;0.21;0.21;0.21;0.21;19.6;
14-07-2018 00:00;15-07-2018 00:00;vikas_sadan;34.06;8.7;25.76;22.74;0.64;30.95;0.12;0.12;0.12;0.12;11.6;
15-07-2018 00:00;16-07-2018 00:00;vikas_sadan;32.38;8.54;25.51;22.48;0.86;25.14;0;0;0;0;0;
16-07-2018 00:00;17-07-2018 00:00;vikas_sadan;54.48;8.55;25.91;22.69;0.66;21.32;0;0;0;0;0;
17-07-2018 00:00;18-07-2018 00:00;vikas_sadan;57.38;8.78;26.09;22.85;0.84;25.14;0;0;0;0;0;
18-07-2018 00:00;19-07-2018 00:00;vikas_sadan;60.76;8.92;25.61;22.98;0.64;29.82;0;0;0;0;0;
19-07-2018 00:00;20-07-2018 00:00;vikas_sadan;53.95;8.56;25.49;22.49;0.67;25.39;0;0;0;0;0;
20-07-2018 00:00;21-07-2018 00:00;vikas_sadan;65.05;8.52;25.84;22.64;0.77;26.48;0.08;0.08;0.08;0.08;6.4;
21-07-2018 00:00;22-07-2018 00:00;vikas_sadan;59.27;8.64;25.97;22.8;0.91;27.11;0.03;0.03;0.03;0.03;2.4;
22-07-2018 00:00;23-07-2018 00:00;vikas_sadan;35.76;8.56;25.99;22.75;0.55;17.98;0.27;0.27;0.27;0.27;25;
23-07-2018 00:00;24-07-2018 00:00;vikas_sadan;47.1;8.76;25.61;22.71;0.62;17.78;0;0;0;0;0;
24-07-2018 00:00;25-07-2018 00:00;vikas_sadan;71.19;8.44;25.73;22.52;1.14;39.98;0;0;0;0;0;
25-07-2018 00:00;26-07-2018 00:00;vikas_sadan;53.8;8.47;25.97;22.65;0.54;15.17;0.08;0.08;0.08;0.08;7.2;
26-07-2018 00:00;27-07-2018 00:00;vikas_sadan;46.38;8.77;26.04;22.94;0.61;15.31;0.27;0.27;0.27;0.27;25.8;
27-07-2018 00:00;28-07-2018 00:00;vikas_sadan;24.69;8.78;25.41;22.57;0.49;16.42;0.27;0.27;0.27;0.27;26;
28-07-2018 00:00;29-07-2018 00:00;vikas_sadan;32;8.88;24.99;22.52;0.51;19.87;0.01;0.01;0.01;0.01;0.6;
29-07-2018 00:00;30-07-2018 00:00;vikas_sadan;54.8;8.57;24.82;22.12;0.52;20.74;0;0;0;0;0.2;
30-07-2018 00:00;31-07-2018 00:00;vikas_sadan;63.3;8.5;24.85;22.1;0.59;20.81;0;0;0;0;0;
31-07-2018 00:00;01-08-2018 00:00;vikas_sadan;68.46;8.69;25.06;22.37;0.63;19.73;0.12;0.12;0.12;0.12;11.6;
01-08-2018 00:00;02-08-2018 00:00;vikas_sadan;78.62;8.74;25.56;22.2;0.88;17.42;0;0;0;0;0.2;
02-08-2018 00:00;03-08-2018 00:00;vikas_sadan;126.77;8.71;25.34;22.54;0.55;17.4;0;0;0;0;0;
03-08-2018 00:00;04-08-2018 00:00;vikas_sadan;118.53;9.68;25.98;23.42;0.69;16.02;0;0;0;0;0;
04-08-2018 00:00;05-08-2018 00:00;vikas_sadan;173.74;8.71;25.02;22.36;0.55;16.94;0;0;0;0;0;
05-08-2018 00:00;06-08-2018 00:00;vikas_sadan;153.92;8.67;24.97;22.3;0.54;16.08;0;0;0;0;0;
06-08-2018 00:00;07-08-2018 00:00;vikas_sadan;69.7;8.79;24.96;22.4;0.48;25.56;0;0;0;0;0.2;
07-08-2018 00:00;08-08-2018 00:00;vikas_sadan;62.76;8.6;24.77;22.14;1.18;21.06;0.05;0.05;0.05;0.05;4.8;
08-08-2018 00:00;09-08-2018 00:00;vikas_sadan;46.7;8.57;24.98;22.22;0.66;18.13;0;0;0;0;0.2;
09-08-2018 00:00;10-08-2018 00:00;vikas_sadan;44.16;0;0;0;0.49;22;0;0;0;0;0;
10-08-2018 00:00;11-08-2018 00:00;vikas_sadan;58.94;0;0;0;0.58;16.83;0;0;0;0;0;
11-08-2018 00:00;12-08-2018 00:00;vikas_sadan;57.42;0;0;0;0.52;18.68;0.04;0.04;0.04;0.04;3.4;
12-08-2018 00:00;13-08-2018 00:00;vikas_sadan;66.7;0;0;0;0.49;15.14;0.05;0.05;0.05;0.05;5;
13-08-2018 00:00;14-08-2018 00:00;vikas_sadan;69.38;0;0;0;0.38;18.45;0.29;0.29;0.29;0.29;27.4;
14-08-2018 00:00;15-08-2018 00:00;vikas_sadan;76.52;24.77;33.86;37.5;0.63;15.63;0.08;0.08;0.08;0.08;7.4;
15-08-2018 00:00;16-08-2018 00:00;vikas_sadan;72.92;17.09;16.26;22.14;0.39;17.56;0;0;0;0;0;
16-08-2018 00:00;17-08-2018 00:00;vikas_sadan;50.9;23.9;19.29;29.21;0.55;16.17;0;0;0;0;0;
17-08-2018 00:00;18-08-2018 00:00;vikas_sadan;41.93;20.89;16.68;25.19;0.48;21.32;0;0;0;0;0;
18-08-2018 00:00;19-08-2018 00:00;vikas_sadan;45.41;14.22;14.62;19.07;0.64;22.88;0.05;0.05;0.05;0.05;5;
19-08-2018 00:00;20-08-2018 00:00;vikas_sadan;54.38;19.3;13.97;22.82;0.58;20.24;0;0;0;0;0.2;
20-08-2018 00:00;21-08-2018 00:00;vikas_sadan;89.42;20.98;27.84;29.47;0.58;28.24;0;0;0;0;0;
21-08-2018 00:00;22-08-2018 00:00;vikas_sadan;55.62;10.98;24.17;19.3;0.57;18.34;0;0;0;0;0;
22-08-2018 00:00;23-08-2018 00:00;vikas_sadan;48.08;10.81;22.26;18.2;0.52;20.53;0;0;0;0;0;
23-08-2018 00:00;24-08-2018 00:00;vikas_sadan;43.57;6.31;16.9;11.79;0.55;15.9;0.01;0.01;0.01;0.01;1.4;
24-08-2018 00:00;25-08-2018 00:00;vikas_sadan;48.61;9.22;19.61;15.45;0.6;17.05;0;0;0;0;0.2;
25-08-2018 00:00;26-08-2018 00:00;vikas_sadan;48;6.7;21.51;14.52;0.43;14.73;0;0;0;0;0;
26-08-2018 00:00;27-08-2018 00:00;vikas_sadan;42.49;3.79;18.17;10.41;0.47;18.97;0;0;0;0;0;
27-08-2018 00:00;28-08-2018 00:00;vikas_sadan;36;19.93;30.63;29.86;0.49;24.83;0.11;0.11;0.11;0.11;10.8;
28-08-2018 00:00;29-08-2018 00:00;vikas_sadan;46.63;12.93;25.24;21.43;0.62;15.96;1.35;1.35;1.35;1.35;116.2;
29-08-2018 00:00;30-08-2018 00:00;vikas_sadan;32.01;19.15;20.48;22.99;0.62;11.93;0.04;0.04;0.04;0.04;3.8;
30-08-2018 00:00;31-08-2018 00:00;vikas_sadan;55.15;24.31;18.59;26.97;0.59;14.12;0;0;0;0;0;
31-08-2018 00:00;01-09-2018 00:00;vikas_sadan;72.39;13.89;19.82;19.07;0.59;15.98;0;0;0;0;0;
01-09-2018 00:00;02-09-2018 00:00;vikas_sadan;40.44;22.22;19.44;25.84;0.52;13.25;0.07;0.07;0.07;0.07;1.6;
02-09-2018 00:00;03-09-2018 00:00;vikas_sadan;10.79;5.11;12.48;1.7;0.09;19.13;0;0;0;0;0;
03-09-2018 00:00;04-09-2018 00:00;vikas_sadan;4.26;17.19;25.79;1.9;0.03;18.17;0;0;0;0;0;
04-09-2018 00:00;05-09-2018 00:00;vikas_sadan;33.87;14.27;24.04;21.9;0.28;11.83;0.3;0.3;0.3;0.3;7.8;
05-09-2018 00:00;06-09-2018 00:00;vikas_sadan;63.5;36.87;18.06;34.55;0.69;0;0.2;0.2;0.2;0.2;12.2;
06-09-2018 00:00;07-09-2018 00:00;vikas_sadan;67.73;22.92;21.55;26.62;0.58;4.34;0.05;0.05;0.05;0.05;4;
07-09-2018 00:00;08-09-2018 00:00;vikas_sadan;27.18;37.56;29.89;44.3;0.67;28.78;0;0;0;0;0;
08-09-2018 00:00;09-09-2018 00:00;vikas_sadan;29.3;30.22;24.32;36.37;0.31;9.84;0.09;0.09;0.09;0.09;6;
09-09-2018 00:00;10-09-2018 00:00;vikas_sadan;19.67;18.44;16.07;23.15;0.58;11.46;0;0;0;0;0;
10-09-2018 00:00;11-09-2018 00:00;vikas_sadan;31.42;27.62;19.63;31.64;0.5;4.04;0;0;0;0;0;
11-09-2018 00:00;12-09-2018 00:00;vikas_sadan;37.58;25.12;15.67;28.29;0.49;4.62;0;0;0;0;0;
12-09-2018 00:00;13-09-2018 00:00;vikas_sadan;39.33;21.22;19.64;27.25;0.37;8.19;0;0;0;0;0;
13-09-2018 00:00;14-09-2018 00:00;vikas_sadan;41.92;21.44;19.41;27.26;0.53;6.57;0;0;0;0;0;
14-09-2018 00:00;15-09-2018 00:00;vikas_sadan;37.97;17.99;19.97;23.69;0.41;9.53;0;0;0;0;0;
15-09-2018 00:00;16-09-2018 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
16-09-2018 00:00;17-09-2018 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
17-09-2018 00:00;18-09-2018 00:00;vikas_sadan;81.48;9.5;20.12;19.46;0.32;34.69;0;0;0;0;0;
18-09-2018 00:00;19-09-2018 00:00;vikas_sadan;227.37;9.18;22.49;18.94;0.52;28.63;0;0;0;0;0;
19-09-2018 00:00;20-09-2018 00:00;vikas_sadan;107.2;19.66;32.01;32.47;0.54;29.83;0;0;0;0;0;
20-09-2018 00:00;21-09-2018 00:00;vikas_sadan;146.71;42.14;37.99;34.75;0.28;32.61;0;0;0;0;0;
21-09-2018 00:00;22-09-2018 00:00;vikas_sadan;24.98;12.02;21.16;10.45;0.29;22.43;0.03;0.03;0.03;0.03;3.2;
22-09-2018 00:00;23-09-2018 00:00;vikas_sadan;43.57;11.5;19.97;19.61;0.47;16.19;0.13;0.13;0.13;0.13;12;
23-09-2018 00:00;24-09-2018 00:00;vikas_sadan;60.22;9.19;18.82;17.19;0.37;22.36;0.66;0.66;0.66;0.66;62.6;
24-09-2018 00:00;25-09-2018 00:00;vikas_sadan;34.17;17.49;18.48;23.8;0.41;6.13;0.09;0.09;0.09;0.09;7;
25-09-2018 00:00;26-09-2018 00:00;vikas_sadan;52.25;12.07;16.75;16.63;0.75;23.47;0;0;0;0;0;
26-09-2018 00:00;27-09-2018 00:00;vikas_sadan;46.94;15.06;24.12;22.85;0.46;22.62;0;0;0;0;0;
27-09-2018 00:00;28-09-2018 00:00;vikas_sadan;95.89;78.34;28.75;74.37;0.65;22.78;0;0;0;0;0;
28-09-2018 00:00;29-09-2018 00:00;vikas_sadan;124.81;88.74;31.28;86.59;0.49;18.02;0;0;0;0;0.4;
29-09-2018 00:00;30-09-2018 00:00;vikas_sadan;133.91;59.88;28.73;55.06;0.15;32.74;0;0;0;0;0;
30-09-2018 00:00;01-10-2018 00:00;vikas_sadan;85.6;2.75;25.05;14.01;0.4;44.84;0;0;0;0;0;
01-10-2018 00:00;02-10-2018 00:00;vikas_sadan;75.72;5.35;38.19;22.95;0.55;37.77;0;0;0;0;0;
02-10-2018 00:00;03-10-2018 00:00;vikas_sadan;113.9;12.92;34.33;27.5;0.47;46.94;0;0;0;0;0;
03-10-2018 00:00;04-10-2018 00:00;vikas_sadan;107.58;14.15;21.65;7.79;0.47;43.64;0;0;0;0;0;
04-10-2018 00:00;05-10-2018 00:00;vikas_sadan;140.76;0;0;0;1.64;34.93;0;0;0;0;0;
05-10-2018 00:00;06-10-2018 00:00;vikas_sadan;193.7;0;0;0;1.85;52.55;0;0;0;0;0;
06-10-2018 00:00;07-10-2018 00:00;vikas_sadan;137.81;0;0;0;0.56;34.32;0;0;0;0;0;
07-10-2018 00:00;08-10-2018 00:00;vikas_sadan;127.96;0;0;0;0.6;48.37;0;0;0;0;0;
08-10-2018 00:00;09-10-2018 00:00;vikas_sadan;133.91;0;0;0;0.62;50.49;0;0;0;0;0;
09-10-2018 00:00;10-10-2018 00:00;vikas_sadan;154.66;0;0;0;0.86;56.25;0;0;0;0;0;
10-10-2018 00:00;11-10-2018 00:00;vikas_sadan;26.8;0;0;0;0.45;58.73;0;0;0;0;0;
11-10-2018 00:00;12-10-2018 00:00;vikas_sadan;157.58;0;0;0;0.47;28.92;0;0;0;0;0;
12-10-2018 00:00;13-10-2018 00:00;vikas_sadan;203.4;18.86;42.03;18.16;0.89;41.15;0;0;0;0;0;
13-10-2018 00:00;14-10-2018 00:00;vikas_sadan;148.02;27.39;32.15;37.95;0.57;46;0;0;0;0;0;
14-10-2018 00:00;15-10-2018 00:00;vikas_sadan;180.72;20.63;35.86;33.88;0.57;53.84;0;0;0;0;0;
15-10-2018 00:00;16-10-2018 00:00;vikas_sadan;173.81;21.29;90.75;34.4;0.34;22.04;0;0;0;0;0;
16-10-2018 00:00;17-10-2018 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
17-10-2018 00:00;18-10-2018 00:00;vikas_sadan;181.94;157.3;70.64;154.85;1.61;23.33;0;0;0;0;0;
18-10-2018 00:00;19-10-2018 00:00;vikas_sadan;193.92;91.55;73.72;115.79;0.63;19.87;0;0;0;0;0.4;
19-10-2018 00:00;20-10-2018 00:00;vikas_sadan;181.69;15.85;53.73;40.7;0.82;39.08;0;0;0;0;0;
20-10-2018 00:00;21-10-2018 00:00;vikas_sadan;194.19;41.54;64.49;67.02;0.8;30.59;0;0;0;0;0;
21-10-2018 00:00;22-10-2018 00:00;vikas_sadan;348.21;19.35;39.39;36.17;0.8;33.83;0;0;0;0;0;
22-10-2018 00:00;23-10-2018 00:00;vikas_sadan;140.4;35.62;44.29;51.39;1.14;32.68;0;0;0;0;0;
23-10-2018 00:00;24-10-2018 00:00;vikas_sadan;168.24;107.86;67.9;121.95;0.67;23.75;0;0;0;0;0;
24-10-2018 00:00;25-10-2018 00:00;vikas_sadan;200.3;95.23;69.07;112.45;0.43;32.93;0;0;0;0;0;
25-10-2018 00:00;26-10-2018 00:00;vikas_sadan;210.12;80.05;81.4;106.61;0.55;37.2;0;0;0;0;0;
26-10-2018 00:00;27-10-2018 00:00;vikas_sadan;229.09;129.24;105.51;161.19;1.02;23.07;0;0;0;0;0;
27-10-2018 00:00;28-10-2018 00:00;vikas_sadan;244.96;160.07;88.17;183.11;0.94;33.18;0;0;0;0;0;
28-10-2018 00:00;29-10-2018 00:00;vikas_sadan;250.12;74.45;64.86;93.62;0.62;34.01;0;0;0;0;0;
29-10-2018 00:00;30-10-2018 00:00;vikas_sadan;255.36;63.85;67.46;86.48;0.73;28.4;0;0;0;0;0;
30-10-2018 00:00;31-10-2018 00:00;vikas_sadan;298.95;140.71;100.71;165.51;1.33;26.68;0;0;0;0;0;
31-10-2018 00:00;01-11-2018 00:00;vikas_sadan;280.76;111.32;93.85;138.36;1;22.52;0;0;0;0;0;
01-11-2018 00:00;02-11-2018 00:00;vikas_sadan;272.19;132.78;82.72;148.15;1.41;24.07;0;0;0;0;0;
02-11-2018 00:00;03-11-2018 00:00;vikas_sadan;219.34;18.66;64.26;53.65;0.5;34.65;0;0;0;0;0;
03-11-2018 00:00;04-11-2018 00:00;vikas_sadan;156.27;5.42;20.33;17.38;1.06;54.23;0;0;0;0;0;
04-11-2018 00:00;05-11-2018 00:00;vikas_sadan;90.1;6.64;10.3;5.9;0.81;61.72;0;0;0;0;0;
05-11-2018 00:00;06-11-2018 00:00;vikas_sadan;157.09;12.95;42.02;23.9;0.54;30.73;0;0;0;0;0;
06-11-2018 00:00;07-11-2018 00:00;vikas_sadan;112.38;12.5;32.76;20.43;1.33;42.99;0;0;0;0;0;
07-11-2018 00:00;08-11-2018 00:00;vikas_sadan;118.19;45.37;47.98;53.93;1.51;43.18;0;0;0;0;0;
08-11-2018 00:00;09-11-2018 00:00;vikas_sadan;303.78;131.75;90.4;143.17;2.58;22.91;0;0;0;0;0;
09-11-2018 00:00;10-11-2018 00:00;vikas_sadan;248.39;140.3;78.39;147.9;0.95;27.01;0;0;0;0;0;
10-11-2018 00:00;11-11-2018 00:00;vikas_sadan;202.99;98.86;96.63;124.2;0.52;27.01;0;0;0;0;0;
11-11-2018 00:00;12-11-2018 00:00;vikas_sadan;158.21;74.53;96.27;103.4;1.02;32.48;0;0;0;0;0;
12-11-2018 00:00;13-11-2018 00:00;vikas_sadan;105.93;118.37;123.93;152.75;1.19;28.22;0;0;0;0;0;
13-11-2018 00:00;14-11-2018 00:00;vikas_sadan;167.33;58;105.92;95.29;0.9;24.14;0.02;0.02;0.02;0.02;2.2;
14-11-2018 00:00;15-11-2018 00:00;vikas_sadan;93.37;25.77;64.49;48.78;1.16;18.31;0.1;0.1;0.1;0.1;9.4;
15-11-2018 00:00;16-11-2018 00:00;vikas_sadan;80.4;15.45;40.38;27.89;1.14;26.36;0;0;0;0;0;
16-11-2018 00:00;17-11-2018 00:00;vikas_sadan;104.2;8.45;26.43;14.28;0.92;40.7;0;0;0;0;0;
17-11-2018 00:00;18-11-2018 00:00;vikas_sadan;99.52;37.85;43.06;46.76;1.09;35.58;0;0;0;0;0;
18-11-2018 00:00;19-11-2018 00:00;vikas_sadan;110.85;112.89;55.43;111.51;0.99;27.98;0;0;0;0;0;
19-11-2018 00:00;20-11-2018 00:00;vikas_sadan;114.29;7.61;27.67;14.96;0.96;66.25;0;0;0;0;0;
20-11-2018 00:00;21-11-2018 00:00;vikas_sadan;154.59;13.44;39.54;25.52;1.11;38.67;0;0;0;0;0;
21-11-2018 00:00;22-11-2018 00:00;vikas_sadan;159.06;36.24;46.27;47.65;0.99;27.81;0;0;0;0;0;
22-11-2018 00:00;23-11-2018 00:00;vikas_sadan;115.79;124.43;66.85;135.32;1.4;20.4;0;0;0;0;0;
23-11-2018 00:00;24-11-2018 00:00;vikas_sadan;134.47;61.35;39.44;76.18;0.45;46.2;0;0;0;0;0;
24-11-2018 00:00;25-11-2018 00:00;vikas_sadan;83.91;8.15;15.77;9.17;0.58;58.44;0;0;0;0;0;
25-11-2018 00:00;26-11-2018 00:00;vikas_sadan;68.76;70.43;52.61;67.24;0.24;61.23;0;0;0;0;0;
26-11-2018 00:00;27-11-2018 00:00;vikas_sadan;116.99;135.84;57.71;122.76;0.62;33.67;0;0;0;0;0;
27-11-2018 00:00;28-11-2018 00:00;vikas_sadan;124.05;161.38;49.86;149.36;1.42;26.79;0;0;0;0;0;
28-11-2018 00:00;29-11-2018 00:00;vikas_sadan;97.17;70.32;35.94;68.83;1.53;28.14;0;0;0;0;0;
29-11-2018 00:00;30-11-2018 00:00;vikas_sadan;98.48;47.9;27.22;46.04;0.36;34.66;0;0;0;0;0;
30-11-2018 00:00;01-12-2018 00:00;vikas_sadan;77.91;23.72;24.75;25.49;0.68;35.04;0;0;0;0;0;
01-12-2018 00:00;02-12-2018 00:00;vikas_sadan;72.55;64.67;23.56;55.15;1.33;29.98;0;0;0;0;0;
02-12-2018 00:00;03-12-2018 00:00;vikas_sadan;79.73;115.98;24.54;97.04;0.45;31.78;0;0;0;0;0;
03-12-2018 00:00;04-12-2018 00:00;vikas_sadan;90.75;84.48;25.38;73.8;0.73;31.03;0;0;0;0;0;
04-12-2018 00:00;05-12-2018 00:00;vikas_sadan;122.87;110.53;26.41;93.78;1.64;28.68;0;0;0;0;0;
05-12-2018 00:00;06-12-2018 00:00;vikas_sadan;55.37;76.51;20.58;35.69;0.3;20.4;0;0;0;0;0;
